email_id,customer_id,subject,email_body,timestamp,category,order_id
EMAIL00492,CUST0116,Return request,"The Solace Insulated Bottle arrived damaged. I would like to return it and receive a refund for ORD01186. Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Rowan Juniper.",2026-02-22 17:40,Return/Refund,ORD01186
EMAIL00271,CUST0268,Tracking update needed,"Could you check the delivery status of ORD00965? The tracking has not changed and I am starting to worry. Please reply today. Sorry if I missed this information somewhere. Kind regards, Morgan Lark.",2026-02-02 20:00,Order Status,ORD00965
EMAIL02326,CUST0244,Discount code question,"Do you have a student discount or a promo code I can use for the Drift Hydrating Serum? Please reply today. Please let me know what you need from me. Kind regards, Avery Fern.",2026-05-13 17:47,Other,ORD00809
EMAIL00824,CUST0102,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD00995? Please reply this week. I hope this can be resolved soon. Kind regards, Riley Juniper.",2026-02-07 09:15,Cancellation,ORD00995
EMAIL02188,CUST0126,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply before the weekend. I hope this can be resolved soon. Kind regards, Jamie Ivy.",2026-03-29 08:33,Other,
EMAIL00839,CUST0200,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD00641? Please reply today. Please let me know what you need from me. Kind regards, Jamie Briar.",2026-01-06 20:32,Cancellation,ORD00641
EMAIL00738,CUST0021,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD00161? Please reply when you can. Please let me know what you need from me. Kind regards, Riley Cove.",2026-07-28 14:09,Cancellation,ORD00161
EMAIL00144,CUST0058,Tracking update needed,"Could you check the delivery status of ORD00452? The tracking has not changed and I am starting to worry. Please reply before the weekend. Please let me know what you need from me. Kind regards, Rowan Ivy.",2026-04-11 17:26,Order Status,ORD00452
EMAIL00244,CUST0103,Tracking update needed,"Could you check the delivery status of ORD00301? The tracking has not changed and I am starting to worry. Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Jamie Dale.",2026-03-14 10:12,Order Status,ORD00301
EMAIL00834,CUST0286,Please cancel my order,"Hello, please cancel order ORD00543 before it ships. I made this purchase by mistake. Please reply when you can. A quick reply would be appreciated. Kind regards, Jamie Grove.",2026-06-15 13:39,Cancellation,ORD00543
EMAIL01519,CUST0115,Complaint about delivery,"My package for ORD00233 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply when you can. I hope this can be resolved soon. Kind regards, Morgan Cove.",2026-07-30 14:36,Complaint,ORD00233
EMAIL01546,CUST0177,Very disappointed,"Dear support team, I am unhappy with order ORD01166. The Cedar Walking Shoe was not as described and this has been frustrating. Please reply before the weekend. Please let me know what you need from me. Kind regards, Quinn Ivy.",2026-06-05 16:10,Complaint,ORD01166
EMAIL00497,CUST0206,Return request,"The Terra Resistance Band Set arrived damaged. I would like to return it and receive a refund for ORD00645. Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Morgan Cove.",2026-06-13 09:07,Return/Refund,ORD00645
EMAIL01238,CUST0241,Question about Terra Rain Jacket,"Hey, could you tell me more about the Terra Rain Jacket? I need the size, material, and care details before ordering. Please reply when you can. Please let me know what you need from me. Kind regards, Quinn Fern.",2026-06-03 08:51,Product Information,
EMAIL01886,CUST0080,Wrong item size,"The item in order ORD00315 does not fit. I do not need a refund; I would prefer an exchange if possible. Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Jamie Juniper.",2026-07-29 12:49,Exchange,ORD00315
EMAIL02282,CUST0086,Discount code question,"Do you have a student discount or a promo code I can use for the Summit Travel Backpack? Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Jordan Dale.",2026-03-25 08:02,Other,
EMAIL00587,CUST0266,I need to return an item,"Hey, I received the Nimbus Portable Speaker from order ORD00118, but it does not fit my needs. Please send the return instructions. Please reply when you can. Please let me know what you need from me. Kind regards, Skyler Briar.",2026-02-22 15:46,Return/Refund,ORD00118
EMAIL01082,CUST0062,Payment problem,"My card payment for ORD00934 is still pending in my bank app. Did the order go through? Please reply when you can. Please let me know what you need from me. Kind regards, Jordan Cove.",2026-07-27 16:05,Payment Issue,ORD00934
EMAIL01321,CUST0009,Question about Meadow Vitamin C Set,"Hello, could you tell me more about the Meadow Vitamin C Set? I need the size, material, and care details before ordering. Please reply today. I checked the help page but could not find a clear answer. Kind regards, Taylor Cove.",2026-05-19 17:26,Product Information,ORD00686
EMAIL01739,CUST0219,Very disappointed,"Hey, I am unhappy with order ORD00551. The Drift Insulated Bottle was not as described and this has been frustrating. Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Avery Dale.",2026-06-07 09:20,Complaint,ORD00551
EMAIL00228,CUST0276,Where is my order?,"Dear support team, I placed order ORD00957 a few days ago and it still says delivered. Can you tell me when it will arrive? Regards, Morgan Lark Please reply as soon as possible. I hope this can be resolved soon. Kind regards, Morgan Lark.",2026-03-03 19:18,Order Status,ORD00957
EMAIL02120,CUST0032,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply as soon as possible. Please let me know what you need from me. Kind regards, Jordan Juniper.",2026-04-03 20:33,Other,ORD00901
EMAIL01235,CUST0009,Question about Cedar Rain Jacket,"Dear support team, could you tell me more about the Cedar Rain Jacket? I need the size, material, and care details before ordering. Please reply when you can. Please let me know what you need from me. Kind regards, Taylor Cove.",2026-01-14 13:03,Product Information,
EMAIL01708,CUST0014,Complaint about delivery,"My package for ORD01029 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply this week. I checked the help page but could not find a clear answer. Kind regards, Casey Ember.",2026-08-12 09:03,Complaint,ORD01029
EMAIL00511,CUST0256,Refund status,"I returned order ORD00650 and have not received my refund. Can someone check the status for me? Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Morgan Cove.",2026-05-18 13:14,Return/Refund,ORD00650
EMAIL01494,CUST0225,Question about Aster Laptop Sleeve,"Dear support team, could you tell me more about the Aster Laptop Sleeve? I need the size, material, and care details before ordering. Please reply when you can. A quick reply would be appreciated. Kind regards, Skyler Cove.",2026-05-31 17:35,Product Information,ORD01047
EMAIL00515,CUST0189,I need to return an item,"Hey, I received the Sage Air Fryer from order ORD01031, but it does not fit my needs. Please send the return instructions. Please reply this week. A quick reply would be appreciated. Kind regards, Quinn Ivy.",2026-03-04 11:45,Return/Refund,ORD01031
EMAIL02204,CUST0193,Discount code question,"Do you have a student discount or a promo code I can use for the Summit Rain Jacket? Please reply before the weekend. Please let me know what you need from me. Kind regards, Rowan Ivy.",2026-03-15 09:07,Other,ORD01139
EMAIL01308,CUST0234,Question about Sage Travel Backpack,"Hi, could you tell me more about the Sage Travel Backpack? I need the size, material, and care details before ordering. Please reply this week. I checked the help page but could not find a clear answer. Kind regards, Riley Juniper.",2026-04-03 12:38,Product Information,ORD00004
EMAIL01374,CUST0118,Question about Atlas Laptop Sleeve,"Dear support team, could you tell me more about the Atlas Laptop Sleeve? I need the size, material, and care details before ordering. Please reply as soon as possible. I hope this can be resolved soon. Kind regards, Jordan Ivy.",2026-07-29 12:46,Product Information,ORD00672
EMAIL02144,CUST0073,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply when you can. I hope this can be resolved soon. Kind regards, Rowan Fern.",2026-04-08 08:59,Other,ORD00189
EMAIL02284,CUST0162,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply as soon as possible. A quick reply would be appreciated. Kind regards, Jamie Juniper.",2026-08-04 19:45,Other,ORD01104
EMAIL01848,CUST0053,Exchange request,"I would like to exchange the Echo Laptop Sleeve from order ORD00981 for a different size or color. Please tell me the next steps. Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Morgan Cove.",2026-03-19 09:26,Exchange,ORD00981
EMAIL00891,CUST0178,Cancel order,"I no longer need the Meadow Canvas Tote. Can you cancel ORD00433 and refund the payment? Please reply this week. A quick reply would be appreciated. Kind regards, Skyler Lark.",2026-08-11 19:14,Cancellation,ORD00433
EMAIL01234,CUST0068,Is this in stock?,"Do you still have the Meadow Studio Microphone available? I am looking for one as a gift. Please reply today. I hope this can be resolved soon. Kind regards, Avery Ivy.",2026-07-27 19:51,Product Information,
EMAIL00673,CUST0300,Please cancel my order,"Hey, please cancel order ORD00728 before it ships. I made this purchase by mistake. Please reply this week. Sorry if I missed this information somewhere. Kind regards, Jamie Hollow.",2026-02-02 20:02,Cancellation,ORD00728
EMAIL00007,CUST0124,Where is my order?,"Hello, I placed order ORD00014 a few days ago and it still says delivered. Can you tell me when it will arrive? Please help, Taylor Juniper Please reply today. A quick reply would be appreciated. Kind regards, Taylor Juniper.",2026-06-11 19:38,Order Status,ORD00014
EMAIL01807,CUST0043,Need a different size,"Dear support team, I received the Nova Trail Runner from order ORD00866, but the size is wrong. Can I exchange it for a smaller size? Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Skyler Juniper.",2026-07-20 17:18,Exchange,ORD00866
EMAIL02332,CUST0156,Need account help,"Hi, I cannot log in after resetting my password. Can you help me access my account? Please reply today. I hope this can be resolved soon. Kind regards, Riley Lark.",2026-01-09 19:09,Other,ORD00870
EMAIL01191,CUST0111,Checkout error,"Hi, my payment keeps failing when I try to buy the Willow Resistance Band Set. The card works everywhere else. Please reply as soon as possible. Please let me know what you need from me. Kind regards, Casey Ivy.",2026-07-26 10:03,Payment Issue,ORD01127
EMAIL00279,CUST0008,Tracking update needed,"Could you check the delivery status of ORD00500? The tracking has not changed and I am starting to worry. Please reply this week. Please let me know what you need from me. Kind regards, Jamie Grove.",2026-04-05 17:49,Order Status,ORD00500
