email_id,customer_id,subject,email_body,timestamp,category,order_id,text
EMAIL01026,CUST0250,Payment problem,"My card payment for ORD00457 is still pending in my bank app. Did the order go through? Please reply this week. Sorry if I missed this information somewhere. Kind regards, Quinn Cove.",2026-08-10 20:34,Payment Issue,ORD00457,"Payment problem My card payment for ORD00457 is still pending in my bank app. Did the order go through? Please reply this week. Sorry if I missed this information somewhere. Kind regards, Quinn Cove."
EMAIL00291,CUST0143,Where is my order?,"Dear support team, I placed order ORD01059 a few days ago and it still says shipped. Can you tell me when it will arrive? Please help, Skyler Hollow Please reply before the weekend. Please let me know what you need from me. Kind regards, Skyler Hollow.",2026-06-10 08:36,Order Status,ORD01059,"Where is my order? Dear support team, I placed order ORD01059 a few days ago and it still says shipped. Can you tell me when it will arrive? Please help, Skyler Hollow Please reply before the weekend. Please let me know what you need from me. Kind regards, Skyler Hollow."
EMAIL00272,CUST0085,Where is my order?,"Hi, I placed order ORD01043 a few days ago and it still says delivered. Can you tell me when it will arrive? Thank you, Rowan Hollow Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Rowan Hollow.",2026-01-10 14:31,Order Status,ORD01043,"Where is my order? Hi, I placed order ORD01043 a few days ago and it still says delivered. Can you tell me when it will arrive? Thank you, Rowan Hollow Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Rowan Hollow."
EMAIL00531,CUST0217,I need to return an item,"Hey, I received the Drift Ceramic Mug Set from order ORD00234, but it does not fit my needs. Please send the return instructions. Please reply this week. Please let me know what you need from me. Kind regards, Avery Grove.",2026-05-14 08:31,Return/Refund,ORD00234,"I need to return an item Hey, I received the Drift Ceramic Mug Set from order ORD00234, but it does not fit my needs. Please send the return instructions. Please reply this week. Please let me know what you need from me. Kind regards, Avery Grove."
EMAIL00099,CUST0017,Tracking update needed,"Could you check the delivery status of ORD00044? The tracking has not changed and I am starting to worry. Please reply this week. I hope this can be resolved soon. Kind regards, Casey Lark.",2026-05-20 08:10,Order Status,ORD00044,"Tracking update needed Could you check the delivery status of ORD00044? The tracking has not changed and I am starting to worry. Please reply this week. I hope this can be resolved soon. Kind regards, Casey Lark."
EMAIL02394,CUST0085,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply as soon as possible. Please let me know what you need from me. Kind regards, Rowan Hollow.",2026-01-17 10:39,Other,ORD00775,"Change my address Hi, how do I update the delivery address saved in my account for future orders? Please reply as soon as possible. Please let me know what you need from me. Kind regards, Rowan Hollow."
EMAIL02197,CUST0211,Discount code question,"Do you have a student discount or a promo code I can use for the Nova Fleece Hoodie? Please reply this week. Sorry if I missed this information somewhere. Kind regards, Riley Hollow.",2026-04-24 20:52,Other,ORD01185,"Discount code question Do you have a student discount or a promo code I can use for the Nova Fleece Hoodie? Please reply this week. Sorry if I missed this information somewhere. Kind regards, Riley Hollow."
EMAIL01051,CUST0046,Payment problem,"My card payment for ORD00190 is still pending in my bank app. Did the order go through? Please reply this week. A quick reply would be appreciated. Kind regards, Quinn Ember.",2026-02-19 13:19,Payment Issue,ORD00190,"Payment problem My card payment for ORD00190 is still pending in my bank app. Did the order go through? Please reply this week. A quick reply would be appreciated. Kind regards, Quinn Ember."
EMAIL01085,CUST0187,Payment problem,"My card payment for ORD00411 is still pending in my bank app. Did the order go through? Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Skyler Fern.",2026-05-16 08:25,Payment Issue,ORD00411,"Payment problem My card payment for ORD00411 is still pending in my bank app. Did the order go through? Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Skyler Fern."
EMAIL00793,CUST0163,Cancel order,"I no longer need the Brook Crossbody Bag. Can you cancel ORD01012 and refund the payment? Please reply before the weekend. A quick reply would be appreciated. Kind regards, Quinn Fern.",2026-01-22 16:52,Cancellation,ORD01012,"Cancel order I no longer need the Brook Crossbody Bag. Can you cancel ORD01012 and refund the payment? Please reply before the weekend. A quick reply would be appreciated. Kind regards, Quinn Fern."
EMAIL00400,CUST0170,Return request,"The Willow Walking Shoe arrived damaged. I would like to return it and receive a refund for ORD00989. Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Jordan Ivy.",2026-07-08 09:36,Return/Refund,ORD00989,"Return request The Willow Walking Shoe arrived damaged. I would like to return it and receive a refund for ORD00989. Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Jordan Ivy."
EMAIL01816,CUST0188,Wrong item size,"The item in order ORD00692 does not fit. I do not need a refund; I would prefer an exchange if possible. Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Riley Hollow.",2026-05-02 08:42,Exchange,ORD00692,"Wrong item size The item in order ORD00692 does not fit. I do not need a refund; I would prefer an exchange if possible. Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Riley Hollow."
EMAIL01332,CUST0238,Question about Cedar Wireless Earbuds,"Hey, could you tell me more about the Cedar Wireless Earbuds? I need the size, material, and care details before ordering. Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Skyler Grove.",2026-07-11 19:07,Product Information,,"Question about Cedar Wireless Earbuds Hey, could you tell me more about the Cedar Wireless Earbuds? I need the size, material, and care details before ordering. Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Skyler Grove."
EMAIL00896,CUST0272,Cancel order,"I no longer need the Pioneer Vitamin C Set. Can you cancel ORD00837 and refund the payment? Please reply today. I checked the help page but could not find a clear answer. Kind regards, Skyler Grove.",2026-08-03 13:13,Cancellation,ORD00837,"Cancel order I no longer need the Pioneer Vitamin C Set. Can you cancel ORD00837 and refund the payment? Please reply today. I checked the help page but could not find a clear answer. Kind regards, Skyler Grove."
EMAIL02268,CUST0193,Discount code question,"Do you have a student discount or a promo code I can use for the Summit Air Fryer? Please reply when you can. I hope this can be resolved soon. Kind regards, Rowan Ivy.",2026-06-15 15:05,Other,ORD00356,"Discount code question Do you have a student discount or a promo code I can use for the Summit Air Fryer? Please reply when you can. I hope this can be resolved soon. Kind regards, Rowan Ivy."
EMAIL02188,CUST0126,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply before the weekend. I hope this can be resolved soon. Kind regards, Jamie Ivy.",2026-03-29 08:33,Other,,"Change my address Hi, how do I update the delivery address saved in my account for future orders? Please reply before the weekend. I hope this can be resolved soon. Kind regards, Jamie Ivy."
EMAIL01536,CUST0026,Poor experience,"I have tried to get help with ORD00270 twice. Still no answer. Really disappointed with the service. Please reply as soon as possible. A quick reply would be appreciated. Kind regards, Avery Cove.",2026-03-19 18:52,Complaint,ORD00270,"Poor experience I have tried to get help with ORD00270 twice. Still no answer. Really disappointed with the service. Please reply as soon as possible. A quick reply would be appreciated. Kind regards, Avery Cove."
EMAIL02223,CUST0132,Need account help,"Hello, I cannot log in after resetting my password. Can you help me access my account? Please reply today. A quick reply would be appreciated. Kind regards, Skyler Briar.",2026-07-08 09:19,Other,ORD00635,"Need account help Hello, I cannot log in after resetting my password. Can you help me access my account? Please reply today. A quick reply would be appreciated. Kind regards, Skyler Briar."
EMAIL02324,CUST0054,Discount code question,"Do you have a student discount or a promo code I can use for the Nova Fleece Hoodie? Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Rowan Briar.",2026-07-19 13:40,Other,ORD01163,"Discount code question Do you have a student discount or a promo code I can use for the Nova Fleece Hoodie? Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Rowan Briar."
